ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición
47978,simple,MCRP80,,Molto Montable,1,1,visible,"Sin luz o sonido, Empuje con piernas, ","Precio de comparación $1000 Montable, Molto, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,30,,,,0,1000,,495,A Jugar > Montables y correpasillos Bebé,"Montable, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/01/MCRP80-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/MCRP801-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/MCRP802-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/MCRP803-scaled.jpg",,,,,,,,,0
47986,simple,JGGP142,,Ikea Juegos integrados,1,1,visible,Sin información adicional,"Precio de comparación $1299 Juegos integrados, Ikea, Seminuevo sin detalle, , Alce sube y baja",,,taxable,,1,1,,0,0,40,,,,0,1299,,764.5,A Jugar > Juegos grandes,"Juegos integrados, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/01/JGGP142-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/JGGP1421-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/JGGP1422-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/JGGP1423-scaled.jpg",,,,,,,,,0
48015,simple,CARP197,,Stokke Con portabebé,1,1,visible,"No 3en1, Reclinable, Sencilla, No Travel System, ","Precio de comparación $25000 Tradicional, Con portabebé, Stokke, Seminuevo con detalles de uso",,,taxable,,1,1,,0,0,80,,,,0,25000,,9714.6,A pasear > Carriolas,"Con portabebé, Polanco, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2025/01/CARP197-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/CARP1971-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/CARP1972-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/CARP1973-scaled.jpg",,,,,,,,,0
48020,simple,CDVP68,,Babybjorn Corral,1,1,visible,"Sin Accesorios, No mecedora, ","Precio de comparación $5000 Corral, Babybjorn, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,30,,,,0,5000,,2694.6,A dormir > Cunas de viaje,"Corral, Polanco, Ver todo de a dormir",,"https://entrepeques.mx/wp-content/uploads/2025/01/CDVP68-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/CDVP681-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/CDVP682-scaled.jpg",,,,,,,,,0
48028,simple,CAPP78,,TushBaby Cangurera,1,1,visible,Sin información adicional,"Precio de comparación $2659 Cangurera, TushBaby, Seminuevo sin detalle, , Sin uso",,,taxable,,1,1,,0,0,10,,,,0,2659,,1290.6,A pasear > Cargando al peque,"Cangurera, Polanco, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2025/01/CAPP78-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/CAPP781-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/CAPP782-scaled.jpg",,,,,,,,,0
48036,simple,AUTP164,,Britax Portabebé 0-13 kg,1,1,visible,"No Reclinable, Sistema Isofix, ","Precio de comparación $5000 No ajustable alturas, Portabebé 0-13 kg , Graco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,60,,,,0,5000,,2154.6,A pasear > Autoasientos,"Polanco, Portabebé 0-13 kg, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2025/01/AUTP164-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/AUTP1641-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/AUTP1642-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/AUTP1643-scaled.jpg",,,,,,,,,0
48041,simple,AUTP165,,Evenflo Booster 18 a 49 Kg,1,1,visible,"No Reclinable, Sistema Latch, ","Precio de comparación $3000 Con respaldo y cinturones, Booster 18 a 49 Kg, Evenflo, Seminuevo sin detalle, , Sin notas",,,taxable,,1,4,,0,0,40,,,,0,3000,,1350,A pasear > Autoasientos,"Booster 18 a 49 Kg, Polanco, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2025/01/AUTP165-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/AUTP1651-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/AUTP1652-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/AUTP1653-scaled.jpg",,,,,,,,,0
48057,simple,JDMP42,,Monopoly Fornite Nuevo,1,1,visible,Sin información adicional,"Precio de comparación $590 Completo, Monopoly, Nuevo, , Fornite",,,taxable,,1,1,,0,0,2,,,,0,590,,434.5,A Jugar > Juegos de mesa,"Completo, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/01/JDMP42-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/JDMP421-scaled.jpg",,,,,,,,,0
48060,simple,SPCP149,,Chicco Silla alta,1,1,visible,"Reclinable, Plegable, Charola desmontable, Niveles de altura, ","Precio de comparación $5500 Silla alta, Chicco, Seminuevo sin detalle, , Polly",,,taxable,,1,1,,0,0,60,,,,0,5500,,2905.2,En casa > Sillas para comer,"Polanco, Silla alta, Ver todo de en casa",,"https://entrepeques.mx/wp-content/uploads/2025/01/SPCP149-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/SPCP1491-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/SPCP1492-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/SPCP1493-scaled.jpg",,,,,,,,,0
48065,simple,SPCP150,,Prinsel Silla alta,1,1,visible,"No Reclinable, No Plegable, Charola desmontable, Fija , ","Precio de comparación $990 Silla alta, Prinsel, Seminuevo sin detalle, , Económica",,,taxable,,1,1,,0,0,45,,,,0,990,,544.5,En casa > Sillas para comer,"Polanco, Silla alta, Ver todo de en casa",,"https://entrepeques.mx/wp-content/uploads/2025/01/SPCP150-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/SPCP1501-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/SPCP1502-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/01/SPCP1503-scaled.jpg",,,,,,,,,0
48123,simple,EDLP47,,Chicco Sencillo,1,1,visible,"Sin Niveles de succión, No pilas, Manual, ","Precio de comparación $500 Sencillo, Avent, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,2,,,,0,500,,324.5,A comer > Extractores de leche,"Polanco, Sencillo, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2025/02/EDLP47-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/EDLP471-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/EDLP472-scaled.jpg",,,,,,,,,0
48127,simple,AYDP34,,Mon Caramel  Para bebé,1,0,visible,"Regular, ","Precio de comparación $600 Para bebé, Mon Caramel , Seminuevo sin detalle, , Antirreflujo",,,taxable,,1,1,,0,0,5,,,,0,600,,324.5,A dormir > Almohadas y donas,"Para bebé, Polanco, Ver todo de a dormir",,"https://entrepeques.mx/wp-content/uploads/2025/02/AYDP34-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/AYDP341-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/AYDP342-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/AYDP343-scaled.jpg",,,,,,,,,0
48132,simple,ANDP36,,Little Monkey Plegable,1,1,visible,"Con sonido , ","Precio de comparación $700 Plegable, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,9,,,,0,700,,385,A Jugar > Andaderas,"Plegable, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/ANDP36.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/ANDP361.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/ANDP362.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/ANDP363-scaled.jpg",,,,,,,,,0
48137,simple,JUGP462,,Fao Schwarz 5 años y más,1,1,visible,Sin información adicional,"Precio de comparación $1600 5 años y más, Fao Schwarz, Seminuevo sin detalle, , Sin uso",,,taxable,,1,1,,0,0,6,,,,0,1600,,869,A Jugar > Juguetes,"5 años y más, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/JUGP462.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4621-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4622-scaled.jpg",,,,,,,,,0
48149,simple,JUGP470,,Hot Wheels 3 años,1,1,visible,Sin información adicional,"Precio de comparación $600 3 años, Hot Wheels, Seminuevo sin detalle, , Monster trucks arena smashers",,,taxable,,1,1,,0,0,8,,,,0,600,,324.5,A Jugar > Juguetes,"3 años, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/JUGP470-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4701-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4702-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4703-scaled.jpg",,,,,,,,,0
48177,simple,CARP200,,Chicco Portabebé y Base,0,0,hidden,"No 3en1, Reclinable, Sencilla, Travel System , ","Precio de comparación $9500 Tradicional, Portabebé y Base, Chicco, Seminuevo sin detalle, , Bravo",,,taxable,,1,1,,0,0,40,,,,0,9500,,1890,A pasear > Carriolas,"Polanco, Portabebé y Base, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2025/02/CARP200-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/CARP2001-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/CARP2002-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/CARP2003-scaled.jpg",,,,,,,,,0
48187,simple,SORP73,,Apache Scooter pequeño,1,1,visible,Sin información adicional,"Precio de comparación $1300 Scooter pequeño, Apache, Seminuevo sin detalle, , Paw Patrol",,,taxable,,1,1,,0,0,25,,,,0,1300,,544.5,A pasear > Sobre ruedas,"Polanco, Scooter pequeño, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2025/02/SORP73-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/SORP731-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/SORP732-scaled.jpg",,,,,,,,,0
48200,simple,BANP53,,Prinsel Con base,0,0,hidden,"Plagable, ","Precio de comparación $895 Con base, Prinsel, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,30,,,,0,895,,462,Baño > Bañeras,"Con base, Polanco, Ver todo de en casa",,"https://entrepeques.mx/wp-content/uploads/2025/02/BANP53-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/BANP531-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/BANP532-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/BANP533-scaled.jpg",,,,,,,,,0
48336,simple,TYBP97,,ChilaFish Bicicleta de Equilibrio,1,1,visible,"Sin Ruedas Aux., ","Precio de comparación $1400 Bicicleta de Equilibrio, ChilaFish, Seminuevo sin detalle",,,taxable,,1,1,,0,0,30,,,,0,1400,743,764.5,A pasear > Triciclos y bicicletas,"Bicicleta de Equilibrio, Polanco, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2025/02/TYBP97-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/TYBP971-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/TYBP972-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/TYBP973-scaled.jpg",,,,,,,,,0
48341,simple,ODPP103,,Moose Mochila,1,1,visible,Sin información adicional,"Precio de comparación $450 Mochila, Moose, Nuevo, , Sin notas",,,taxable,,1,1,,0,0,4,,,,0,450,,385,A pasear > Otros de Paseo,"Mochila, Polanco, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2025/02/ODPP103-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/ODPP1031-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/ODPP1032-scaled.jpg",,,,,,,,,0
48345,simple,MCBP82,,BabyBjorn Silla Mecedora,1,1,visible,"No aplica, Plegable, Sin barra de juguetes desmontable, Posiciones, Sin Vibración,","Precio de comparación $4500 Sin Melodias, Silla Mecedora, BabyBjorn, Seminuevo sin detalle, , Rosa",,,taxable,,1,1,,0,0,29,,,,0,4500,,3235,En casa > Mecedoras y Columpios de bebé,"Polanco, Silla Mecedora, Ver todo de en casa",,"https://entrepeques.mx/wp-content/uploads/2025/02/MCBP82-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/MCBP821.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/MCBP822-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/MCBP823-scaled.jpg",,,,,,,,,0
48355,simple,JUGP485,,Chicco 5 años y más,1,1,visible,Sin información adicional,"Precio de comparación $2450 5 años y más, Chicco, Seminuevo sin detalle, , Pista",,,taxable,,1,1,,0,0,9,,,,0,2450,,1069.2,A Jugar > Juguetes,"5 años y más, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/JUGP485.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4851.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4852.jpg",,,,,,,,,0
48369,simple,JUGP483,,Paw Patrol 3 años,1,1,visible,Sin información adicional,"Precio de comparación $950 3 años, Paw Patrol, Seminuevo sin detalle, , Camión Construcción",,,taxable,,1,1,,0,0,3,,,,0,950,,385,A Jugar > Juguetes,"3 años, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/JUGP483-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4831-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4832-scaled.jpg",,,,,,,,,0
48373,simple,JGGP145,,Its Imagical Piano,1,1,visible,Sin información adicional,"Precio de comparación $2500 Piano, Its Imagical, Seminuevo sin detalle, Piano",,,taxable,,1,1,,0,0,9,,,,0,2500,,1566,A Jugar > Juegos grandes,"Piano, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/JGGP145-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JGGP1451-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JGGP1452-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JGGP1453-scaled.jpg",,,,,,,,,0
48386,simple,BRIP19,,Fisher Price Base luz y sonido,1,0,visible,Sin información adicional,"Precio de comparación $3200 Base luz y sonido, Fisher Price, Nuevo, , Carro",,,taxable,,1,1,,0,0,50,,,,0,3200,,2646,En casa > Brincolines,"Base luz y sonido, Polanco, Ver todo de en casa",,"https://entrepeques.mx/wp-content/uploads/2025/02/BRIP19.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/BRIP191.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/BRIP192.jpg",,,,,,,,,0
48427,simple,JUGP475,,Imaginext 3 años,1,0,visible,Sin información adicional,"Precio de comparación $1000 3 años, Imaginext, Seminuevo sin detalle, , Reino de Atlantis",,,taxable,,1,1,,0,0,15,,,,0,1000,,434.5,A Jugar > Juguetes,"3 años, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/JUGP475-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4751-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4752-scaled.jpg",,,,,,,,,0
48431,simple,JUGP476,,Imaginext 3 años,1,0,visible,Sin información adicional,"Precio de comparación $800 3 años, Imaginext, Seminuevo sin detalle, , Aquaman y tiburon de batalla",,,taxable,,1,1,,0,0,10,,,,0,800,,324.5,A Jugar > Juguetes,"3 años, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/JUGP476-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4761-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4762-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4763-scaled.jpg",,,,,,,,,0
48436,simple,JUGP477,,Imaginext 3 años,1,0,visible,Sin información adicional,"Precio de comparación $800 3 años, Imaginext, Seminuevo sin detalle, , Ocean master",,,taxable,,1,1,,0,0,5,,,,0,800,,324.5,A Jugar > Juguetes,"3 años, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/JUGP477-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4771-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4772-scaled.jpg",,,,,,,,,0
48465,simple,JUGP487,,Hot Wheels 5 años y más,1,1,visible,Sin información adicional,"Precio de comparación $2300 5 años y más, Hot Wheels, Seminuevo sin detalle, , Total Turbo Takeover",,,taxable,,1,1,,0,0,10,,,,0,2300,,984.5,A Jugar > Juguetes,"5 años y más, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/JUGP487.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4871.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4872-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4873-scaled.jpg",,,,,,,,,0
48470,simple,MDRP15,,Pottery Barn Cómoda/cajonera,1,1,visible,Sin información adicional,"Precio de comparación $17499 Cómoda/cajonera, Pottery Barn, Seminuevo sin detalle, , Kendall",,,taxable,,1,1,,0,0,80,,,,0,17499,,9174.6,A dormir > Muebles de recámara,"Cómoda/cajonera, Polanco, Ver todo de a dormir",,"https://entrepeques.mx/wp-content/uploads/2025/02/MDRP15-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/MDRP151-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/MDRP152-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/MDRP153-scaled.jpg",,,,,,,,,0
48545,simple,CAPP79,,Bebear Cangurera,1,1,visible,Sin información adicional,"Precio de comparación $1990 Cangurera, Bebear, Seminuevo sin detalle",,,taxable,,1,1,,0,0,3,,,,0,1990,,984.5,A pasear > Cargando al peque,"Cangurera, Polanco, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2025/02/CAPP79-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/CAPP791-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/CAPP792-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/CAPP793-scaled.jpg",,,,,,,,,0
48561,simple,JDMP46,,Novelty Completo,1,1,visible,Sin información adicional,"Precio de comparación $400 Completo, Novelty, Nuevo, , 5 segundos para ganar",,,taxable,,1,1,,0,0,2,,,,0,400,,302.5,A Jugar > Juegos de mesa,"Completo, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/JDMP46-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JDMP461-scaled.jpg",,,,,,,,,0
48564,simple,CARP205,,Donna Portabebé y Base,1,1,visible,"No 3en1, No Reclinable, Sencilla, Travel System , ","Precio de comparación $16469 Ligera, Portabebé y Base, Donna, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,45,,,,0,16469,,7117.2,A pasear > Carriolas,"Polanco, Portabebé y Base, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2025/02/CARP205-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/CARP2051-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/CARP2052-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/CARP2053-scaled.jpg",,,,,,,,,0
48578,simple,JDMP45,,Smart Games Completo,1,0,visible,Sin información adicional,"Precio de comparación $600 Completo, Smart Games, Seminuevo sin detalle, , Caperucita Roja Deluxe",,,taxable,,1,1,,0,0,2,,,,0,600,,247.5,A Jugar > Juegos de mesa,"Completo, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/JDMP45-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JDMP451-scaled.jpg",,,,,,,,,0
48595,simple,JUGP492,,Mega Bloks 2 años,1,0,visible,Sin información adicional,"Precio de comparación $590 2 años, Mega Bloks, Nuevo, , Casita del arbol",,,taxable,,1,1,,0,0,5,,,,0,590,,434.5,A Jugar > Juguetes,"2 años, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/JUGP492-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4921-scaled.jpg",,,,,,,,,0
48607,simple,JUGP495,,Playskool 3 años,1,0,visible,Sin información adicional,"Precio de comparación $700 3 años, Playskool, Nuevo, , Super Monsters",,,taxable,,1,1,,0,0,5,,,,0,700,,434.5,A Jugar > Juguetes,"3 años, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/JUGP495-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4951.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4952-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4953-scaled.jpg",,,,,,,,,0
48615,simple,JUGP497,,Alpha 2 años,1,0,visible,Sin información adicional,"Precio de comparación $895 2 años, Alpha, Seminuevo sin detalle, , Con sonidos, falta una puerta",,,taxable,,1,1,,0,0,5,,,,0,895,,280.28,A Jugar > Juguetes,"2 años, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/02/JUGP497-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4971-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/02/JUGP4972-scaled.jpg",,,,,,,,,0
48665,simple,MCBP83,,Bright Starts Silla Mecedora,1,1,visible,,"Precio de comparaci?n $1000 Sin Melodias, Silla Mecedora, Bright Starts, Seminuevo sin detalle, , Impecable",,,taxable,,1,1,,0,0,15,,,,0,1000,,715,En casa > Hogar > Mecedoras y Columpios de beb?,"Polanco, Silla Mecedora, Ver todo de en casa",,"https://entrepeques.mx/wp-content/uploads/2025/03/MCBP83-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/03/MCBP831-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/03/MCBP832-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/03/MCBP833-scaled.jpg",,,,,,,,,0
48670,simple,LACP20,,Chicco Biberon,1,0,visible,,"Precio de comparaci?n $170 Biber?n, Chicco, Nuevo, , Sin notas",,,taxable,,1,1,,0,0,1,,,,0,170,,137.5,A comer > Lactancia,"Biberón, Polanco, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2025/03/LACP20-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/03/LACP201-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/03/LACP202-scaled.jpg",,,,,,,,,0
48674,simple,CYMP38,,Halo Moises,1,1,visible,,"Precio de comparaci?n $8500 Mois?s , Halo, Seminuevo sin detalle, niveles de altura y giratorio",,,taxable,,1,1,,0,0,45,,,,0,8500,,4314.6,A dormir > Colechos y Mois?s,"Moisés, Polanco, Ver todo de a dormir",,"https://entrepeques.mx/wp-content/uploads/2025/03/CYMP38-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/03/CYMP381-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/03/CYMP382-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/03/CYMP383-scaled.jpg",,,,,,,,,0
48679,simple,MCRP82,,Raganet Correpasillos,1,1,visible,,"Precio de comparaci?n $539 Correpasillos, Raganet, Nuevo, , 2 en 1",,,taxable,,1,1,,0,0,6,,,,0,539,,467.5,A Jugar > Montables y correpasillos Beb?,"Correpasillos, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2025/03/MCRP82-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/03/MCRP821-scaled.jpg",,,,,,,,,0
48689,simple,SORP77,,Oxelo Scooter Grande,1,0,visible,,"Precio de comparaci?n $1500 Scooter Grande, Oxelo, Seminuevo sin detalle, , rosa",,,taxable,,1,1,,0,0,18,,,,0,1500,,825,A pasear > Sobre ruedas,"Polanco, Scooter Grande, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2025/03/SORP77-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/03/SORP771-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/03/SORP772-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/03/SORP773-scaled.jpg",,,,,,,,,0
48732,simple,CDBP24,,Dr. Browns Eléctrico,0,0,hidden,"Digital, ","Precio de comparación $1299 Eléctrico, Dr. Browns, Seminuevo sin detalle, , Sin uso",,,taxable,,1,1,,0,0,5,,,,0,1299,,935,A comer > Calentador de biberones,"Eléctrico, Polanco, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2025/04/CDBP24-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/04/CDBP241-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/04/CDBP242-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/04/CDBP243-scaled.jpg",,,,,,,,,0
48737,simple,LACP21,,Medela Otro,1,0,visible,"NA, Libre BPA, NA, NA, Otro, ","Precio de comparación $550 Otro, Medela, Nuevo, , Recolector de silicon para leche materna",,,taxable,,1,1,,0,0,1,,,,0,550,,434.5,A comer > Lactancia,"Otro, Polanco, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2025/04/LACP21-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/04/LACP211-scaled.jpg",,,,,,,,,0
48740,simple,ACRP31,,Hamaca para cuna Masho,1,0,hidden,Sin información adicional,"Precio de comparación $750 Otro, Masho, Seminuevo sin detalle, , Hamaca",,,taxable,,1,1,,0,0,5,,,,0,750,,324.5,"A dormir, A dormir > Accesorios Recámara, Accesorios Recámara, A dormir > Cunas de madera, Cunas de madera, A dormir > Muebles de recámara, Muebles de recámara","Otro, Polanco, Ver todo de a dormir",,"https://entrepeques.mx/wp-content/uploads/2025/04/ACRP31.jpg, https://entrepeques.mx/wp-content/uploads/2025/04/ACRP311-scaled.jpg, https://entrepeques.mx/wp-content/uploads/2025/04/ACRP312.jpg",,,,,,,,,0
